,gt_covid_symptoms,gt_loss_of_smell,gt_loss_of_taste,gt_fever,gt_cough,gt_pcr_test,gt_pcr_take,gt_antigen_test,gt_hospitalization,gt_hospital,gt_vaccine,gt_vaccination,gt_self_isolation,gt_lockdown,gt_qr_code
2021-10-09,5.886243386243386,0.0,0.0,0.0,0.0,21.924603174603174,5.886243386243386,0.0,0.0,0.0,0.0,2.678571428571429,0.0,5.886243386243386,26.223544973544975
2021-10-10,6.25,0.0,0.0,0.0,0.0,21.875,6.25,0.0,0.0,0.0,0.0,3.125,0.0,6.25,28.125
2021-10-11,6.089743589743589,0.0,0.0,0.0,0.0,21.314102564102566,6.089743589743589,0.0,0.0,0.0,0.0,3.0448717948717947,0.3663003663003663,12.316849816849816,29.235347985347985
2021-10-12,5.92948717948718,0.0,0.0,0.0,0.0,20.753205128205128,5.92948717948718,0.0,0.0,0.0,0.0,2.96474358974359,0.7326007326007326,18.38369963369963,30.34569597069597
2021-10-13,5.769230769230769,0.0,0.0,0.0,0.0,20.192307692307693,5.769230769230769,0.0,0.0,0.0,0.0,2.8846153846153846,1.0989010989010988,24.45054945054945,31.456043956043956
2021-10-14,5.608974358974359,0.0,0.0,0.0,0.0,19.631410256410255,5.608974358974359,0.0,0.0,0.0,0.0,2.8044871794871793,1.465201465201465,30.517399267399263,32.56639194139194
2021-10-15,5.448717948717948,0.0,0.0,0.0,0.0,19.07051282051282,5.448717948717948,0.0,0.0,0.0,0.0,2.724358974358974,1.8315018315018314,36.58424908424908,33.67673992673993
2021-10-16,5.288461538461538,0.0,0.0,0.0,0.0,18.509615384615383,5.288461538461538,0.0,0.0,0.0,0.0,2.644230769230769,2.1978021978021975,42.6510989010989,34.78708791208791
2021-10-17,5.128205128205128,0.0,0.0,0.0,0.0,17.94871794871795,5.128205128205128,0.0,0.0,0.0,0.0,2.564102564102564,2.564102564102564,48.717948717948715,35.8974358974359
2021-10-18,5.1678051678051675,0.0,0.0,0.0,0.0,18.08731808731809,5.1678051678051675,0.0,0.0,0.0,0.0,2.5839025839025838,2.1978021978021975,55.657855657855656,38.49123849123849
2021-10-19,5.207405207405207,0.0,0.0,0.0,0.0,18.225918225918225,5.207405207405207,0.0,0.0,0.0,0.0,2.6037026037026036,1.8315018315018312,62.597762597762596,41.085041085041084
2021-10-20,5.247005247005247,0.0,0.0,0.0,0.0,18.364518364518364,5.247005247005247,0.0,0.0,0.0,0.0,2.6235026235026235,1.465201465201465,69.53766953766954,43.67884367884368
2021-10-21,5.286605286605286,0.0,0.0,0.0,0.0,18.503118503118504,5.286605286605286,0.0,0.0,0.0,0.0,2.643302643302643,1.0989010989010988,76.47757647757648,46.27264627264627
2021-10-22,5.326205326205326,0.0,0.0,0.0,0.0,18.641718641718644,5.326205326205326,0.0,0.0,0.0,0.0,2.663102663102663,0.7326007326007324,83.41748341748342,48.86644886644886
2021-10-23,5.3658053658053655,0.0,0.0,0.0,0.0,18.78031878031878,5.3658053658053655,0.0,0.0,0.0,0.0,2.6829026829026827,0.36630036630036633,90.35739035739036,51.46025146025146
2021-10-24,5.405405405405405,0.0,0.0,0.0,0.0,18.91891891891892,5.405405405405405,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,97.2972972972973,54.054054054054056
2021-10-25,4.776061776061776,0.0,0.0,0.0,0.0,17.216216216216218,4.776061776061776,0.0,0.0,0.0,0.0,2.459459459459459,0.0,88.11196911196912,49.04633204633205
2021-10-26,4.146718146718147,0.0,0.0,0.0,0.0,15.513513513513514,4.146718146718147,0.0,0.0,0.0,0.0,2.2162162162162162,0.0,78.92664092664093,44.03861003861004
2021-10-27,3.5173745173745177,0.0,0.0,0.0,0.0,13.81081081081081,3.5173745173745177,0.0,0.0,0.0,0.0,1.972972972972973,0.0,69.74131274131275,39.030888030888036
2021-10-28,2.888030888030888,0.0,0.0,0.0,0.0,12.108108108108109,2.888030888030888,0.0,0.0,0.0,0.0,1.7297297297297298,0.0,60.55598455598456,34.02316602316603
2021-10-29,2.258687258687259,0.0,0.0,0.0,0.0,10.405405405405405,2.258687258687259,0.0,0.0,0.0,0.0,1.4864864864864866,0.0,51.37065637065638,29.015444015444018
2021-10-30,1.6293436293436296,0.0,0.0,0.0,0.0,8.702702702702704,1.6293436293436296,0.0,0.0,0.0,0.0,1.2432432432432434,0.0,42.18532818532819,24.00772200772201
2021-10-31,1.0,0.0,0.0,0.0,0.0,7.000000000000001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,19.0
2021-11-01,1.2773109243697478,0.0,0.0,0.0,0.0,9.361344537815127,1.2773109243697478,0.0,0.0,0.0,0.0,1.2773109243697478,0.0,31.22689075630252,25.52941176470588
2021-11-02,1.5546218487394956,0.0,0.0,0.0,0.0,11.722689075630253,1.5546218487394956,0.0,0.0,0.0,0.0,1.5546218487394956,0.0,29.45378151260504,32.05882352941176
2021-11-03,1.8319327731092436,0.0,0.0,0.0,0.0,14.084033613445378,1.8319327731092436,0.0,0.0,0.0,0.0,1.8319327731092436,0.0,27.680672268907564,38.588235294117645
2021-11-04,2.109243697478991,0.0,0.0,0.0,0.0,16.445378151260503,2.109243697478991,0.0,0.0,0.0,0.0,2.109243697478991,0.0,25.907563025210084,45.11764705882352
2021-11-05,2.386554621848739,0.0,0.0,0.0,0.0,18.80672268907563,2.386554621848739,0.0,0.0,0.0,0.0,2.386554621848739,0.0,24.134453781512605,51.647058823529406
2021-11-06,2.6638655462184873,0.0,0.0,0.0,0.0,21.168067226890756,2.6638655462184873,0.0,0.0,0.0,0.0,2.6638655462184873,0.0,22.361344537815125,58.17647058823529
2021-11-07,2.941176470588235,0.0,0.0,0.0,0.0,23.52941176470588,2.941176470588235,0.0,0.0,0.0,0.0,2.941176470588235,0.0,20.588235294117645,64.70588235294117
2021-11-08,3.0704589528118937,0.0,0.0,0.0,0.0,23.46477052359405,3.0704589528118937,0.0,0.0,0.0,0.0,3.0704589528118937,0.0,19.29541047188106,65.35229476405947
2021-11-09,3.1997414350355524,0.0,0.0,0.0,0.0,23.400129282482222,3.1997414350355524,0.0,0.0,0.0,0.0,3.1997414350355524,0.0,18.002585649644473,65.99870717517776
2021-11-10,3.329023917259211,0.0,0.0,0.0,0.0,23.335488041370393,3.329023917259211,0.0,0.0,0.0,0.0,3.329023917259211,0.0,16.709760827407884,66.64511958629605
2021-11-11,3.45830639948287,0.0,0.0,0.0,0.0,23.270846800258564,3.45830639948287,0.0,0.0,0.0,0.0,3.45830639948287,0.0,15.416936005171298,67.29153199741435
2021-11-12,3.587588881706529,0.0,0.0,0.0,0.0,23.206205559146735,3.587588881706529,0.0,0.0,0.0,0.0,3.587588881706529,0.0,14.124111182934712,67.93794440853264
2021-11-13,3.7168713639301876,0.0,0.0,0.0,0.0,23.141564318034906,3.7168713639301876,0.0,0.0,0.0,0.0,3.7168713639301876,0.0,12.831286360698126,68.58435681965094
2021-11-14,3.8461538461538463,0.0,0.0,0.0,0.0,23.076923076923077,3.8461538461538463,0.0,0.0,0.0,0.0,3.8461538461538463,0.0,11.538461538461538,69.23076923076923
2021-11-15,3.891941391941392,0.0,0.0,0.0,0.0,22.756410256410255,3.891941391941392,0.0,0.0,0.0,0.0,3.2967032967032965,0.0,11.08058608058608,67.67399267399267
2021-11-16,3.9377289377289375,0.0,0.0,0.0,0.0,22.435897435897438,3.9377289377289375,0.0,0.0,0.0,0.0,2.7472527472527473,0.0,10.622710622710622,66.11721611721612
2021-11-17,3.983516483516483,0.0,0.0,0.0,0.0,22.115384615384617,3.983516483516483,0.0,0.0,0.0,0.0,2.197802197802198,0.0,10.164835164835164,64.56043956043956
2021-11-18,4.029304029304029,0.0,0.0,0.0,0.0,21.794871794871796,4.029304029304029,0.0,0.0,0.0,0.0,1.6483516483516483,0.0,9.706959706959706,63.003663003663
2021-11-19,4.075091575091575,0.0,0.0,0.0,0.0,21.474358974358978,4.075091575091575,0.0,0.0,0.0,0.0,1.098901098901099,0.0,9.249084249084248,61.446886446886445
2021-11-20,4.1208791208791204,0.0,0.0,0.0,0.0,21.153846153846157,4.1208791208791204,0.0,0.0,0.0,0.0,0.5494505494505493,0.0,8.79120879120879,59.89010989010989
2021-11-21,4.166666666666666,0.0,0.0,0.0,0.0,20.833333333333336,4.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333332,58.333333333333336
2021-11-22,4.2517006802721085,0.0,0.0,0.0,0.0,21.258503401360546,4.2517006802721085,0.0,0.0,0.0,0.0,0.0,0.0,7.82312925170068,56.802721088435376
2021-11-23,4.336734693877551,0.0,0.0,0.0,0.0,21.683673469387756,4.336734693877551,0.0,0.0,0.0,0.0,0.0,0.0,7.312925170068026,55.27210884353742
2021-11-24,4.421768707482993,0.0,0.0,0.0,0.0,22.108843537414966,4.421768707482993,0.0,0.0,0.0,0.0,0.0,0.0,6.802721088435374,53.74149659863946
2021-11-25,4.506802721088435,0.0,0.0,0.0,0.0,22.534013605442176,4.506802721088435,0.0,0.0,0.0,0.0,0.0,0.0,6.29251700680272,52.21088435374149
2021-11-26,4.591836734693877,0.0,0.0,0.0,0.0,22.959183673469386,4.591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,5.782312925170068,50.68027210884353
2021-11-27,4.6768707482993195,0.0,0.0,0.0,0.0,23.384353741496597,4.6768707482993195,0.0,0.0,0.0,0.0,0.0,0.0,5.272108843537415,49.14965986394557
2021-11-28,4.761904761904762,0.0,0.0,0.0,0.0,23.809523809523807,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,47.61904761904761
2021-11-29,4.875283446712018,0.0,0.0,0.0,0.0,24.376417233560087,4.875283446712018,0.0,0.0,0.0,0.0,0.0,0.0,4.875283446712018,47.16553287981859
2021-11-30,4.988662131519274,0.0,0.0,0.0,0.0,24.94331065759637,4.988662131519274,0.0,0.0,0.0,0.0,0.0,0.0,4.988662131519274,46.712018140589564
2021-12-01,5.1020408163265305,0.0,0.0,0.0,0.0,25.51020408163265,5.1020408163265305,0.0,0.0,0.0,0.0,0.0,0.0,5.1020408163265305,46.25850340136054
2021-12-02,5.215419501133787,0.0,0.0,0.0,0.0,26.077097505668934,5.215419501133787,0.0,0.0,0.0,0.0,0.0,0.0,5.215419501133787,45.804988662131514
2021-12-03,5.328798185941043,0.0,0.0,0.0,0.0,26.643990929705215,5.328798185941043,0.0,0.0,0.0,0.0,0.0,0.0,5.328798185941043,45.35147392290249
2021-12-04,5.442176870748299,0.0,0.0,0.0,0.0,27.2108843537415,5.442176870748299,0.0,0.0,0.0,0.0,0.0,0.0,5.442176870748299,44.897959183673464
2021-12-05,5.555555555555555,0.0,0.0,0.0,0.0,27.77777777777778,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,44.44444444444444
2021-12-06,5.654761904761904,0.0,0.0,0.0,0.0,28.273809523809526,5.654761904761904,0.0,0.0,0.0,0.0,0.0,0.0,5.654761904761904,45.238095238095234
2021-12-07,5.753968253968254,0.0,0.0,0.0,0.0,28.76984126984127,5.753968253968254,0.0,0.0,0.0,0.0,0.0,0.0,5.753968253968254,46.03174603174603
2021-12-08,5.853174603174603,0.0,0.0,0.0,0.0,29.265873015873016,5.853174603174603,0.0,0.0,0.0,0.0,0.0,0.0,5.853174603174603,46.82539682539682
2021-12-09,5.9523809523809526,0.0,0.0,0.0,0.0,29.761904761904763,5.9523809523809526,0.0,0.0,0.0,0.0,0.0,0.0,5.9523809523809526,47.61904761904762
2021-12-10,6.051587301587301,0.0,0.0,0.0,0.0,30.25793650793651,6.051587301587301,0.0,0.0,0.0,0.0,0.0,0.0,6.051587301587301,48.41269841269841
2021-12-11,6.150793650793651,0.0,0.0,0.0,0.0,30.753968253968253,6.150793650793651,0.0,0.0,0.0,0.0,0.0,0.0,6.150793650793651,49.20634920634921
2021-12-12,6.25,0.0,0.0,0.0,0.0,31.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,50.0
2021-12-13,6.25,0.0,0.0,0.0,0.0,31.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,49.107142857142854
2021-12-14,6.25,0.0,0.0,0.0,0.0,31.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,48.214285714285715
2021-12-15,6.25,0.0,0.0,0.0,0.0,31.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,47.32142857142857
2021-12-16,6.25,0.0,0.0,0.0,0.0,31.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,46.42857142857143
2021-12-17,6.25,0.0,0.0,0.0,0.0,31.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,45.535714285714285
2021-12-18,6.25,0.0,0.0,0.0,0.0,31.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,44.64285714285714
2021-12-19,6.25,0.0,0.0,0.0,0.0,31.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,43.75
2021-12-20,6.309523809523809,0.0,0.0,0.0,0.0,30.595238095238095,6.309523809523809,0.0,0.0,0.0,0.0,0.0,0.0,6.309523809523809,43.214285714285715
2021-12-21,6.3690476190476195,0.0,0.0,0.0,0.0,29.94047619047619,6.3690476190476195,0.0,0.0,0.0,0.0,0.0,0.0,6.3690476190476195,42.67857142857143
2021-12-22,6.428571428571429,0.0,0.0,0.0,0.0,29.285714285714285,6.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,6.428571428571429,42.142857142857146
2021-12-23,6.488095238095238,0.0,0.0,0.0,0.0,28.63095238095238,6.488095238095238,0.0,0.0,0.0,0.0,0.0,0.0,6.488095238095238,41.607142857142854
2021-12-24,6.5476190476190474,0.0,0.0,0.0,0.0,27.976190476190478,6.5476190476190474,0.0,0.0,0.0,0.0,0.0,0.0,6.5476190476190474,41.07142857142857
2021-12-25,6.607142857142858,0.0,0.0,0.0,0.0,27.321428571428573,6.607142857142858,0.0,0.0,0.0,0.0,0.0,0.0,6.607142857142858,40.535714285714285
2021-12-26,6.666666666666667,0.0,0.0,0.0,0.0,26.666666666666668,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,40.0
2021-12-27,6.554621848739496,0.0,0.0,0.0,0.0,27.058823529411764,6.554621848739496,0.0,0.0,0.0,0.0,0.0,0.0,6.554621848739496,42.6890756302521
2021-12-28,6.442577030812325,0.0,0.0,0.0,0.0,27.450980392156865,6.442577030812325,0.0,0.0,0.0,0.0,0.0,0.0,6.442577030812325,45.378151260504204
2021-12-29,6.330532212885154,0.0,0.0,0.0,0.0,27.84313725490196,6.330532212885154,0.0,0.0,0.0,0.0,0.0,0.0,6.330532212885154,48.0672268907563
2021-12-30,6.218487394957983,0.0,0.0,0.0,0.0,28.23529411764706,6.218487394957983,0.0,0.0,0.0,0.0,0.0,0.0,6.218487394957983,50.75630252100841
2021-12-31,6.106442577030812,0.0,0.0,0.0,0.0,28.627450980392158,6.106442577030812,0.0,0.0,0.0,0.0,0.0,0.0,6.106442577030812,53.445378151260506
2022-01-01,5.9943977591036415,0.0,0.0,0.0,0.0,29.01960784313726,5.9943977591036415,0.0,0.0,0.0,0.0,0.0,0.0,5.9943977591036415,56.134453781512605
2022-01-02,5.88235294117647,0.0,0.0,0.0,0.0,29.411764705882355,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647,58.82352941176471
2022-01-03,5.835667600373482,0.0,0.0,0.0,0.0,29.178338001867417,5.835667600373482,0.0,0.0,0.0,0.0,0.0,0.0,5.835667600373482,55.97572362278245
2022-01-04,5.788982259570495,0.0,0.0,0.0,0.0,28.944911297852475,5.788982259570495,0.0,0.0,0.0,0.0,0.0,0.0,5.788982259570495,53.12791783380019
2022-01-05,5.742296918767507,0.0,0.0,0.0,0.0,28.711484593837536,5.742296918767507,0.0,0.0,0.0,0.0,0.0,0.0,5.742296918767507,50.28011204481793
2022-01-06,5.6956115779645184,0.0,0.0,0.0,0.0,28.478057889822598,5.6956115779645184,0.0,0.0,0.0,0.0,0.0,0.0,5.6956115779645184,47.43230625583567
2022-01-07,5.648926237161531,0.0,0.0,0.0,0.0,28.24463118580766,5.648926237161531,0.0,0.0,0.0,0.0,0.0,0.0,5.648926237161531,44.58450046685341
2022-01-08,5.602240896358543,0.0,0.0,0.0,0.0,28.011204481792717,5.602240896358543,0.0,0.0,0.0,0.0,0.0,0.0,5.602240896358543,41.73669467787116
2022-01-09,5.555555555555555,0.0,0.0,0.0,0.0,27.77777777777778,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,38.88888888888889
2022-01-10,5.311355311355311,0.0,0.0,0.0,0.0,27.106227106227106,5.311355311355311,0.0,0.0,0.0,0.0,0.0,0.0,5.86080586080586,36.08058608058609
2022-01-11,5.067155067155067,0.0,0.0,0.0,0.0,26.434676434676437,5.067155067155067,0.0,0.0,0.0,0.0,0.0,0.0,6.166056166056166,33.272283272283275
2022-01-12,4.822954822954823,0.0,0.0,0.0,0.0,25.763125763125764,4.822954822954823,0.0,0.0,0.0,0.0,0.0,0.0,6.471306471306471,30.46398046398047
2022-01-13,4.5787545787545785,0.0,0.0,0.0,0.0,25.09157509157509,4.5787545787545785,0.0,0.0,0.0,0.0,0.0,0.0,6.7765567765567765,27.65567765567766
2022-01-14,4.334554334554335,0.0,0.0,0.0,0.0,24.42002442002442,4.334554334554335,0.0,0.0,0.0,0.0,0.0,0.0,7.0818070818070815,24.84737484737485
2022-01-15,4.09035409035409,0.0,0.0,0.0,0.0,23.74847374847375,4.09035409035409,0.0,0.0,0.0,0.0,0.0,0.0,7.3870573870573875,22.039072039072042
2022-01-16,3.8461538461538463,0.0,0.0,0.0,0.0,23.076923076923077,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,19.230769230769234
2022-01-17,3.663003663003663,0.0,0.0,0.0,0.0,23.44322344322344,4.029304029304029,0.3663003663003663,0.0,0.0,0.0,0.0,0.3663003663003663,7.326007326007326,18.315018315018317
2022-01-18,3.47985347985348,0.0,0.0,0.0,0.0,23.80952380952381,4.212454212454213,0.7326007326007326,0.0,0.0,0.0,0.0,0.7326007326007326,6.95970695970696,17.3992673992674
2022-01-19,3.2967032967032965,0.0,0.0,0.0,0.0,24.175824175824175,4.395604395604396,1.0989010989010988,0.0,0.0,0.0,0.0,1.0989010989010988,6.593406593406593,16.483516483516485
2022-01-20,3.1135531135531136,0.0,0.0,0.0,0.0,24.54212454212454,4.5787545787545785,1.465201465201465,0.0,0.0,0.0,0.0,1.465201465201465,6.227106227106227,15.56776556776557
2022-01-21,2.93040293040293,0.0,0.0,0.0,0.0,24.908424908424905,4.761904761904762,1.8315018315018314,0.0,0.0,0.0,0.0,1.8315018315018314,5.86080586080586,14.652014652014653
2022-01-22,2.7472527472527473,0.0,0.0,0.0,0.0,25.274725274725274,4.945054945054945,2.1978021978021975,0.0,0.0,0.0,0.0,2.1978021978021975,5.4945054945054945,13.736263736263737
2022-01-23,2.564102564102564,0.0,0.0,0.0,0.0,25.64102564102564,5.128205128205128,2.564102564102564,0.0,0.0,0.0,0.0,2.564102564102564,5.128205128205128,12.82051282051282
2022-01-24,2.573742047426258,0.0,0.0,0.0,0.0,26.11336032388664,5.523423944476575,2.1978021978021975,0.0,0.0,0.0,0.0,2.573742047426258,4.771544245228456,13.24465008675535
2022-01-25,2.5833815307499517,0.0,0.0,0.0,0.0,26.58569500674764,5.918642760748023,1.8315018315018312,0.0,0.0,0.0,0.0,2.5833815307499517,4.414883362251783,13.668787352997878
2022-01-26,2.5930210140736456,0.0,0.0,0.0,0.0,27.058029689608638,6.3138615770194715,1.465201465201465,0.0,0.0,0.0,0.0,2.5930210140736456,4.058222479275111,14.092924619240408
2022-01-27,2.602660497397339,0.0,0.0,0.0,0.0,27.530364372469634,6.709080393290919,1.0989010989010988,0.0,0.0,0.0,0.0,2.602660497397339,3.701561596298438,14.517061885482937
2022-01-28,2.612299980721033,0.0,0.0,0.0,0.0,28.002699055330634,7.104299209562367,0.7326007326007324,0.0,0.0,0.0,0.0,2.612299980721033,3.344900713321766,14.941199151725467
2022-01-29,2.621939464044727,0.0,0.0,0.0,0.0,28.475033738191634,7.499518025833815,0.36630036630036633,0.0,0.0,0.0,0.0,2.621939464044727,2.988239830345093,15.365336417967995
2022-01-30,2.631578947368421,0.0,0.0,0.0,0.0,28.947368421052634,7.894736842105263,0.0,0.0,0.0,0.0,0.0,2.631578947368421,2.631578947368421,15.789473684210526
2022-01-31,2.8050896471949103,0.0,0.0,0.0,0.0,28.658183921341816,7.865818392134181,0.0,0.0,0.0,0.0,0.0,2.2556390977443606,2.8050896471949103,16.830537883169463
2022-02-01,2.9786003470213993,0.0,0.0,0.0,0.0,28.368999421631003,7.8368999421631,0.0,0.0,0.0,0.0,0.0,1.8796992481203005,2.9786003470213993,17.871602082128398
2022-02-02,3.152111046847889,0.0,0.0,0.0,0.0,28.079814921920185,7.8079814921920185,0.0,0.0,0.0,0.0,0.0,1.5037593984962405,3.152111046847889,18.912666281087333
2022-02-03,3.3256217466743783,0.0,0.0,0.0,0.0,27.79063042220937,7.779063042220937,0.0,0.0,0.0,0.0,0.0,1.1278195488721803,3.3256217466743783,19.953730480046268
2022-02-04,3.4991324465008677,0.0,0.0,0.0,0.0,27.501445922498554,7.750144592249855,0.0,0.0,0.0,0.0,0.0,0.7518796992481203,3.4991324465008677,20.994794679005203
2022-02-05,3.6726431463273568,0.0,0.0,0.0,0.0,27.21226142278774,7.721226142278774,0.0,0.0,0.0,0.0,0.0,0.37593984962406024,3.6726431463273568,22.03585887796414
2022-02-06,3.8461538461538463,0.0,0.0,0.0,0.0,26.923076923076923,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,23.076923076923077
2022-02-07,3.2967032967032965,0.0,0.0,0.0,0.0,26.4382676147382,7.433742727860375,0.0,0.0,0.0,0.0,0.0,0.0,3.2967032967032965,23.981900452488688
2022-02-08,2.7472527472527473,0.0,0.0,0.0,0.0,25.953458306399483,7.175177763413058,0.0,0.0,0.0,0.0,0.0,0.0,2.7472527472527473,24.8868778280543
2022-02-09,2.197802197802198,0.0,0.0,0.0,0.0,25.46864899806076,6.91661279896574,0.0,0.0,0.0,0.0,0.0,0.0,2.197802197802198,25.79185520361991
2022-02-10,1.6483516483516483,0.0,0.0,0.0,0.0,24.983839689722043,6.658047834518422,0.0,0.0,0.0,0.0,0.0,0.0,1.6483516483516483,26.69683257918552
2022-02-11,1.098901098901099,0.0,0.0,0.0,0.0,24.49903038138332,6.399482870071105,0.0,0.0,0.0,0.0,0.0,0.0,1.098901098901099,27.601809954751133
2022-02-12,0.5494505494505493,0.0,0.0,0.0,0.0,24.014221073044602,6.1409179056237875,0.0,0.0,0.0,0.0,0.0,0.0,0.5494505494505493,28.506787330316744
2022-02-13,0.0,0.0,0.0,0.0,0.0,23.52941176470588,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.411764705882355
2022-02-14,0.0,0.0,0.0,0.0,0.0,23.739495798319325,6.232492997198879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.971988795518207
2022-02-15,0.0,0.0,0.0,0.0,0.0,23.949579831932773,6.582633053221288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.532212885154063
2022-02-16,0.0,0.0,0.0,0.0,0.0,24.159663865546218,6.932773109243697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.092436974789916
2022-02-17,0.0,0.0,0.0,0.0,0.0,24.369747899159663,7.282913165266105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.652661064425768
2022-02-18,0.0,0.0,0.0,0.0,0.0,24.579831932773107,7.633053221288514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.212885154061624
2022-02-19,0.0,0.0,0.0,0.0,0.0,24.789915966386555,7.983193277310923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.773109243697476
2022-02-20,0.0,0.0,0.0,0.0,0.0,25.0,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-02-21,0.0,0.0,0.0,0.0,0.0,25.714285714285715,8.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.857142857142854
2022-02-22,0.0,0.0,0.0,0.0,0.0,26.428571428571427,8.809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.38095238095238
2022-02-23,0.0,0.0,0.0,0.0,0.0,27.142857142857142,9.047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9047619047619
2022-02-24,0.0,0.0,0.0,0.0,0.0,27.857142857142858,9.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.428571428571427
2022-02-25,0.0,0.0,0.0,0.0,0.0,28.571428571428573,9.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.95238095238095
2022-02-26,0.0,0.0,0.0,0.0,0.0,29.285714285714285,9.761904761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.476190476190474
2022-02-27,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2022-02-28,0.0,0.0,0.0,0.0,0.0,29.285714285714285,8.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.857142857142854
2022-03-01,0.0,0.0,0.0,0.0,0.0,28.571428571428573,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715
2022-03-02,0.0,0.0,0.0,0.0,0.0,27.857142857142858,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.57142857142857
2022-03-03,0.0,0.0,0.0,0.0,0.0,27.142857142857142,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.42857142857143
2022-03-04,0.0,0.0,0.0,0.0,0.0,26.428571428571427,2.8571428571428568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.285714285714285
2022-03-05,0.0,0.0,0.0,0.0,0.0,25.714285714285715,1.4285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.14285714285714
2022-03-06,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-03-07,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42857142857143
2022-03-08,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854
2022-03-09,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.285714285714285
2022-03-10,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715
2022-03-11,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.14285714285714
2022-03-12,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857
2022-03-13,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-03-14,0.0,0.0,0.0,0.0,0.0,23.46938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.510204081632654
2022-03-15,0.0,0.0,0.0,0.0,0.0,21.93877551020408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.020408163265305
2022-03-16,0.0,0.0,0.0,0.0,0.0,20.408163265306122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.53061224489796
