date,new_cases,new_cases_smoothed,new_tests,positive_rate,stringency_index,humidity,precipitation,wind_speed,temperature,retail_mobility,transit_mobility,workplaces_mobility,residential_mobility,new_cases_smooth,omicron_wave,gt_covid_symptoms,gt_loss_of_smell,gt_loss_of_taste,gt_fever,gt_cough,gt_pcr_test,gt_pcr_take,gt_antigen_test,gt_hospitalization,gt_hospital,gt_vaccine,gt_vaccination,gt_self_isolation,gt_lockdown,gt_qr_code
2022-06-10,0.0,3973.57,331438.0,0.03,23.15,70.6,0.0,13.4,16.61111111111111,-19.0,-2.0,-23.0,-4.0,3973.571428571429,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714285714286
2022-06-11,0.0,3973.57,331438.0,0.03,23.15,67.1,0.0,11.2,18.166666666666668,-24.0,7.0,-22.0,-11.0,3973.571428571429,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42857142857143
2022-06-12,24736.0,3533.71,331438.0,0.03,23.15,70.1,0.001,8.9,18.000000000000004,-22.0,6.0,-10.0,-12.0,3533.714285714286,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-06-13,0.0,3533.71,331438.0,0.03,23.15,68.4,0.026,11.2,16.555555555555557,-20.0,-27.0,-73.0,2.0,3533.714285714286,1,0.0,0.0,0.0,0.0,0.0,26.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904761904762
2022-06-14,0.0,3533.71,331438.0,0.03,23.15,77.8,0.135,11.2,14.444444444444445,-24.0,-7.0,-25.0,0.0,3533.714285714286,1,0.0,0.0,0.0,0.0,0.0,27.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.23809523809524
2022-06-15,0.0,3533.71,331438.0,0.03,23.15,89.1,0.529,22.4,13.722222222222223,-19.0,-6.0,-26.0,1.0,3533.714285714286,1,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854
2022-06-16,0.0,3533.71,331438.0,0.03,23.15,68.3,0.055,22.4,15.444444444444445,-13.0,-3.0,-26.0,-1.0,3533.714285714286,1,0.0,0.0,0.0,0.0,0.0,29.76190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.476190476190474
2022-06-17,0.0,3533.71,331438.0,0.03,23.15,74.4,0.017,17.9,12.666666666666664,-23.0,-7.0,-26.0,-1.0,3533.714285714286,1,0.0,0.0,0.0,0.0,0.0,30.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09523809523809
2022-06-18,0.0,3533.71,331438.0,0.03,23.15,75.9,0.114,8.9,14.61111111111111,-26.0,-3.0,-20.0,-6.0,3533.714285714286,1,0.0,0.0,0.0,0.0,0.0,32.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428571428571
2022-06-19,21673.0,3096.14,331438.0,0.03,23.15,72.7,0.205,22.4,15.944444444444445,-22.0,1.0,-6.0,-10.0,3096.1428571428573,1,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-06-20,0.0,3096.14,331438.0,0.03,23.15,74.4,0.0,13.4,13.88888888888889,-18.0,-5.0,-27.0,-1.0,3096.1428571428573,1,0.0,0.0,0.0,0.0,0.0,32.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428571428571
2022-06-21,0.0,3096.14,331438.0,0.03,23.15,62.1,0.068,11.2,14.61111111111111,-13.0,-2.0,-26.0,-1.0,3096.1428571428573,1,0.0,0.0,0.0,0.0,0.0,30.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09523809523809
2022-06-22,0.0,3096.14,331438.0,0.03,23.15,60.2,0.0,6.7,15.166666666666666,-12.0,1.0,-26.0,-2.0,3096.1428571428573,1,0.0,0.0,0.0,0.0,0.0,29.76190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.476190476190474
2022-06-23,0.0,3096.14,331438.0,0.03,23.15,59.9,0.0,8.9,17.944444444444443,-12.0,-1.0,-26.0,-3.0,3096.1428571428573,1,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854
2022-06-24,0.0,3096.14,331438.0,0.03,23.15,66.9,0.0,8.9,19.388888888888893,-17.0,3.0,-27.0,-5.0,3096.1428571428573,1,0.0,0.0,0.0,0.0,0.0,27.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.23809523809524
2022-06-25,0.0,3096.14,331438.0,0.03,23.15,62.6,0.0,8.9,21.83333333333333,-25.0,10.0,-22.0,-12.0,3096.1428571428573,1,0.0,0.0,0.0,0.0,0.0,26.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904761904762
2022-06-26,20621.0,2945.86,331438.0,0.03,23.15,58.2,0.0,11.2,24.0,-25.0,8.0,-7.0,-16.0,2945.8571428571427,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-06-27,0.0,2945.86,331438.0,0.03,23.15,58.2,0.0,11.2,25.05555555555556,-17.0,-3.0,-29.0,-4.0,2945.8571428571427,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42857142857143
2022-06-28,0.0,2945.86,331438.0,0.03,22.69,58.0,0.0,13.4,23.111111111111107,-15.0,-2.0,-28.0,-3.0,2945.8571428571427,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854
2022-06-29,0.0,2945.86,331438.0,0.03,22.69,49.4,0.0,11.2,21.83333333333333,-15.0,-2.0,-28.0,-4.0,2945.8571428571427,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.285714285714285
2022-06-30,0.0,2945.86,331438.0,0.03,22.69,50.2,0.0,8.9,21.444444444444443,-17.0,-5.0,-29.0,-4.0,2945.8571428571427,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715
2022-07-01,0.0,2945.86,331438.0,0.03,22.69,50.7,0.0,8.9,23.38888888888889,-24.0,-7.0,-30.0,-5.0,2945.8571428571427,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.14285714285714
2022-07-02,0.0,2945.86,331438.0,0.03,22.69,50.4,0.0,8.9,24.944444444444446,-32.0,-3.0,-26.0,-11.0,2945.8571428571427,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857
2022-07-03,20878.0,2982.57,331438.0,0.03,22.69,66.3,0.0,11.2,23.22222222222222,-29.0,3.0,-9.0,-15.0,2982.5714285714284,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-07-04,0.0,2982.57,331438.0,0.03,22.69,63.3,0.0,13.4,22.22222222222222,-20.0,-6.0,-33.0,-4.0,2982.5714285714284,1,0.0,0.0,0.0,0.0,0.0,24.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.142857142857142
2022-07-05,0.0,2982.57,331438.0,0.03,22.69,72.5,0.314,17.9,20.611111111111107,-18.0,-7.0,-32.0,-2.0,2982.5714285714284,1,0.0,0.0,0.0,0.0,0.0,23.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.285714285714285
2022-07-06,0.0,2982.57,331438.0,0.03,22.69,63.4,0.0,13.4,18.77777777777778,-17.0,-5.0,-33.0,-2.0,2982.5714285714284,1,0.0,0.0,0.0,0.0,0.0,22.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42857142857143
2022-07-07,0.0,2982.57,331438.0,0.03,22.69,71.6,0.034,13.4,17.88888888888889,-18.0,-9.0,-33.0,-2.0,2982.5714285714284,1,0.0,0.0,0.0,0.0,0.0,22.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.57142857142857
2022-07-08,0.0,2982.57,331438.0,0.03,22.69,69.8,0.003,13.4,17.83333333333333,-22.0,-8.0,-32.0,-3.0,2982.5714285714284,1,0.0,0.0,0.0,0.0,0.0,21.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715
2022-07-09,0.0,2982.57,331438.0,0.03,22.69,74.2,0.194,17.9,18.277777777777786,-28.0,-3.0,-29.0,-7.0,2982.5714285714284,1,0.0,0.0,0.0,0.0,0.0,20.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.85714285714286
2022-07-10,22452.0,3207.43,331438.0,0.03,22.69,79.4,0.199,11.2,17.944444444444443,-26.0,2.0,-9.0,-12.0,3207.428571428572,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2022-07-11,0.0,3207.43,331438.0,0.03,22.69,87.3,0.105,13.4,16.88888888888889,-24.0,-12.0,-35.0,-1.0,3207.428571428572,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.142857142857146
2022-07-12,0.0,3207.43,331438.0,0.03,22.69,76.1,0.979,13.4,21.38888888888889,-21.0,-10.0,-34.0,0.0,3207.428571428572,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.285714285714285
2022-07-13,0.0,3207.43,331438.0,0.03,31.02,61.8,0.023,11.2,21.05555555555556,-14.0,-3.0,-34.0,-4.0,3207.428571428572,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42857142857143
2022-07-14,0.0,3207.43,331438.0,0.03,31.02,67.7,0.403,11.2,18.05555555555556,-21.0,-11.0,-35.0,-1.0,3207.428571428572,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857
2022-07-15,0.0,3207.43,331438.0,0.03,31.02,62.7,0.048,11.2,17.0,-23.0,-10.0,-34.0,-2.0,3207.428571428572,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.714285714285715
2022-07-16,0.0,3207.43,331438.0,0.03,31.02,60.4,0.037,15.7,16.0,-26.0,-3.0,-26.0,-7.0,3207.428571428572,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.857142857142858
2022-07-17,28085.0,4012.14,331438.0,0.03,31.02,70.3,0.06,13.4,15.0,-27.0,-1.0,-10.0,-11.0,4012.142857142857,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-18,0.0,4012.14,331438.0,0.03,31.02,72.0,0.067,13.4,14.666666666666666,-21.0,-10.0,-36.0,0.0,4012.142857142857,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-19,0.0,4012.14,331438.0,0.03,31.02,66.8,0.0,13.4,16.88888888888889,-18.0,-8.0,-35.0,9.0,4012.142857142857,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-20,0.0,4012.14,331438.0,0.03,31.02,61.9,0.008,26.8,18.05555555555556,-17.0,-8.0,-36.0,-1.0,4012.142857142857,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-21,0.0,4012.14,331438.0,0.03,31.02,61.0,0.0,13.4,21.5,-16.0,-8.0,-36.0,-3.0,4012.142857142857,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-22,0.0,4012.14,331438.0,0.03,31.02,59.6,0.0,8.9,23.22222222222222,-25.0,-10.0,-36.0,-4.0,4012.142857142857,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-23,0.0,4012.14,331438.0,0.03,31.02,67.5,0.286,15.7,22.88888888888889,-34.0,-9.0,-27.0,-8.0,4012.142857142857,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-24,41959.0,5994.14,331438.0,0.03,31.02,76.7,0.101,11.2,19.61111111111111,-31.0,-3.0,-12.0,-12.0,5994.142857142857,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-07-25,0.0,5994.14,331438.0,0.03,31.02,74.1,0.015,13.4,19.72222222222222,-21.0,-11.0,-36.0,-1.0,5994.142857142857,1,0.0,0.0,0.0,0.0,0.0,21.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.523809523809522
2022-07-26,0.0,5994.14,331438.0,0.03,31.02,60.7,0.0,11.2,21.27777777777778,-18.0,-8.0,-36.0,-2.0,5994.142857142857,1,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.047619047619047
2022-07-27,0.0,5994.14,331438.0,0.03,31.02,70.7,0.017,11.2,19.55555555555556,-19.0,-10.0,-36.0,-1.0,5994.142857142857,1,0.0,0.0,0.0,0.0,0.0,25.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57142857142857
2022-07-28,0.0,5994.14,331438.0,0.03,31.02,63.1,0.033,13.4,17.944444444444443,-17.0,-9.0,-36.0,-2.0,5994.142857142857,1,0.0,0.0,0.0,0.0,0.0,27.619047619047617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.095238095238095
2022-07-29,0.0,5994.14,331438.0,0.03,31.02,72.6,0.008,17.9,16.77777777777778,-25.0,-13.0,-36.0,-1.0,5994.142857142857,1,0.0,0.0,0.0,0.0,0.0,29.52380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.619047619047617
2022-07-30,0.0,5994.14,331438.0,0.03,31.02,72.7,0.031,20.1,16.77777777777778,-28.0,-8.0,-27.0,-6.0,5994.142857142857,1,0.0,0.0,0.0,0.0,0.0,31.428571428571423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14285714285714
2022-07-31,69464.0,9923.43,331438.0,0.03,31.02,68.6,0.114,11.2,16.72222222222222,-21.0,11.0,-10.0,-12.0,9923.42857142857,1,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
2022-08-01,0.0,9923.43,331438.0,0.03,31.02,80.2,0.471,15.7,15.88888888888889,-27.0,-14.0,-37.0,0.0,9923.42857142857,1,2.0408163265306123,0.0,0.0,0.0,0.0,32.65306122448979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.326530612244895
2022-08-02,0.0,9923.43,331438.0,0.03,31.02,81.1,1.169,15.7,18.166666666666668,-19.0,-12.0,-37.0,1.0,9923.42857142857,1,4.081632653061225,0.0,0.0,0.0,0.0,31.972789115646254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.986394557823127
2022-08-03,0.0,9923.43,331438.0,0.03,31.02,69.7,0.0,13.4,19.5,-16.0,-7.0,-37.0,-1.0,9923.42857142857,1,6.122448979591836,0.0,0.0,0.0,0.0,31.29251700680272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.64625850340136
2022-08-04,0.0,9923.43,331438.0,0.03,31.02,64.1,0.0,13.4,22.27777777777777,-19.0,-10.0,-37.0,-2.0,9923.42857142857,1,8.16326530612245,0.0,0.0,0.0,0.0,30.61224489795918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.30612244897959
2022-08-05,0.0,9923.43,331438.0,0.03,31.02,56.2,0.0,13.4,23.666666666666664,-26.0,-12.0,-37.0,-4.0,9923.42857142857,1,10.204081632653061,0.0,0.0,0.0,0.0,29.931972789115644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.965986394557822
2022-08-06,0.0,9923.43,331438.0,0.03,31.02,78.6,0.853,20.1,22.0,-39.0,-17.0,-31.0,-5.0,9923.42857142857,1,12.244897959183673,0.0,0.0,0.0,0.0,29.251700680272105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.625850340136052
2022-08-07,110980.0,15854.29,331438.0,0.03,31.02,67.0,0.021,13.4,17.22222222222222,-24.0,3.0,-12.0,-12.0,15854.285714285714,1,14.285714285714285,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285
2022-08-08,0.0,15854.29,331438.0,0.03,31.02,78.2,0.105,13.4,16.0,-25.0,-14.0,-38.0,0.0,15854.285714285714,1,14.030612244897958,0.0,0.0,0.0,0.0,28.061224489795915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.816326530612244
2022-08-09,0.0,15854.29,331438.0,0.03,31.02,73.0,0.012,8.9,16.555555555555557,-17.0,-9.0,-37.0,-1.0,15854.285714285714,1,13.775510204081632,0.0,0.0,0.0,0.0,27.551020408163264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.346938775510203
2022-08-10,0.0,15854.29,331438.0,0.03,31.02,71.4,0.0,8.9,17.61111111111111,-16.0,-8.0,-37.0,-1.0,15854.285714285714,1,13.520408163265305,0.0,0.0,0.0,0.0,27.04081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.877551020408163
2022-08-11,0.0,15854.29,331438.0,0.03,31.02,63.0,0.0,13.9,19.444444444444443,-17.0,-10.0,-37.0,-1.0,15854.285714285714,1,13.26530612244898,0.0,0.0,0.0,0.0,26.53061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.408163265306122
2022-08-12,0.0,15854.29,331438.0,0.03,31.02,73.3,0.0,11.2,20.72222222222222,-24.0,-12.0,-37.0,-2.0,15854.285714285714,1,13.010204081632653,0.0,0.0,0.0,0.0,26.020408163265305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.93877551020408
2022-08-13,0.0,15854.29,331438.0,0.03,31.02,77.8,0.0,8.9,19.88888888888889,-29.0,-4.0,-29.0,-8.0,15854.285714285714,1,12.755102040816327,0.0,0.0,0.0,0.0,25.510204081632654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.46938775510204
2022-08-14,169259.0,24179.86,331438.0,0.03,31.02,67.8,0.0,8.9,19.55555555555556,-26.0,3.0,-12.0,-13.0,24179.85714285714,1,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-15,0.0,24179.86,331438.0,0.03,31.02,70.9,0.0,8.9,22.38888888888889,-19.0,-9.0,-38.0,1.0,24179.85714285714,1,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-16,0.0,24179.86,331438.0,0.03,31.02,68.8,0.0,8.9,23.55555555555556,-18.0,-10.0,-38.0,1.0,24179.85714285714,1,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-17,0.0,24179.86,331438.0,0.03,31.02,65.3,0.0,8.9,24.22222222222221,-18.0,-9.0,-38.0,2.0,24179.85714285714,1,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-18,0.0,24179.86,331438.0,0.03,31.02,69.9,0.0,6.7,23.5,-19.0,-11.0,-38.0,2.0,24179.85714285714,1,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-19,0.0,24179.86,331438.0,0.03,31.02,63.5,0.0,13.4,23.666666666666664,-25.0,-12.0,-38.0,1.0,24179.85714285714,1,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-20,0.0,24179.86,331438.0,0.03,31.02,59.7,0.0,17.9,21.77777777777778,-31.0,-6.0,-29.0,-6.0,24179.85714285714,1,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-21,235385.0,33626.43,331438.0,0.03,31.02,72.0,0.0,13.4,18.33333333333333,-25.0,2.0,-12.0,-10.0,33626.42857142857,1,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-22,0.0,33626.43,331438.0,0.03,31.02,70.2,0.0,15.7,20.166666666666668,-19.0,-9.0,-37.0,3.0,33626.42857142857,1,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-23,0.0,33626.43,331438.0,0.03,31.02,76.9,0.026,13.4,21.888888888888893,-16.0,-8.0,-37.0,3.0,33626.42857142857,1,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-24,0.0,33626.43,331438.0,0.03,31.02,67.2,0.0,8.9,23.88888888888889,-16.0,-7.0,-37.0,3.0,33626.42857142857,1,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-25,0.0,33626.43,331438.0,0.03,31.02,78.0,0.061,13.4,20.55555555555556,-16.0,-10.0,-37.0,3.0,33626.42857142857,1,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-26,0.0,33626.43,331438.0,0.03,31.02,84.2,0.003,6.7,17.5,-21.0,-10.0,-36.0,2.0,33626.42857142857,1,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-27,0.0,33626.43,331438.0,0.03,31.02,82.9,0.0,8.9,19.72222222222222,-26.0,-2.0,-28.0,-5.0,33626.42857142857,1,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-28,288580.0,41225.71,331438.0,0.03,31.02,71.8,0.0,8.9,22.722222222222225,-21.0,8.0,-11.0,-11.0,41225.71428571428,1,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-08-29,0.0,41225.71,331438.0,0.03,31.02,77.5,0.0,12.1,20.0,-14.0,-4.0,-35.0,1.0,41225.71428571428,1,13.095238095238095,0.0,0.0,0.0,0.0,26.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.19047619047619
2022-08-30,0.0,41225.71,331438.0,0.03,31.02,83.3,0.641,17.9,15.055555555555555,-19.0,-9.0,-35.0,3.0,41225.71428571428,1,13.69047619047619,0.0,0.0,0.0,0.0,27.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38095238095238
2022-08-31,0.0,41225.71,331438.0,0.03,31.02,89.9,1.225,20.1,10.333333333333334,-18.0,-10.0,-36.0,5.0,41225.71428571428,1,14.285714285714285,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857
2022-09-01,0.0,41225.71,331438.0,0.03,31.02,83.6,0.571,17.9,8.444444444444446,-14.0,-9.0,-38.0,3.0,41225.71428571428,1,14.88095238095238,0.0,0.0,0.0,0.0,29.76190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.76190476190476
2022-09-02,0.0,41225.71,331438.0,0.03,31.02,68.3,0.136,15.7,9.166666666666666,-24.0,-7.0,-34.0,0.0,41225.71428571428,1,15.476190476190474,0.0,0.0,0.0,0.0,30.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.95238095238095
2022-09-03,0.0,41225.71,331438.0,0.03,31.02,74.9,0.007,17.9,8.055555555555555,-22.0,-3.0,-29.0,-3.0,41225.71428571428,1,16.07142857142857,0.0,0.0,0.0,0.0,32.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.14285714285714
2022-09-04,323500.0,46214.29,331438.0,0.03,31.02,81.0,0.07,15.7,8.499999999999998,-23.0,-1.0,-17.0,-5.0,46214.28571428572,1,16.666666666666664,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-05,0.0,46214.29,331438.0,0.03,31.02,71.1,0.029,11.2,9.000000000000002,-21.0,-4.0,-34.0,0.0,46214.28571428572,1,14.285714285714283,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-06,0.0,46214.29,331438.0,0.03,31.02,72.2,0.101,17.9,9.22222222222222,-22.0,-6.0,-34.0,1.0,46214.28571428572,1,11.904761904761902,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-07,0.0,46214.29,331438.0,0.03,31.02,75.2,0.083,13.4,9.72222222222222,-20.0,-4.0,-34.0,1.0,46214.28571428572,1,9.523809523809522,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-08,0.0,46214.29,331438.0,0.03,31.02,70.3,0.0,6.7,7.833333333333333,-21.0,-6.0,-34.0,0.0,46214.28571428572,1,7.142857142857141,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-09,0.0,46214.29,331438.0,0.03,31.02,68.3,0.0,4.5,8.944444444444445,-23.0,-5.0,-32.0,-1.0,46214.28571428572,1,4.761904761904761,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-10,0.0,46214.29,331438.0,0.03,31.02,66.0,0.0,8.9,9.666666666666666,-23.0,2.0,-26.0,-5.0,46214.28571428572,1,2.3809523809523796,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-11,337187.0,48169.57,331438.0,0.03,31.02,64.8,0.0,8.9,10.5,-19.0,7.0,-13.0,-9.0,48169.57142857143,1,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-09-12,0.0,48169.57,331438.0,0.03,31.02,69.7,0.0,11.2,10.666666666666668,-22.0,-3.0,-32.0,0.0,48169.57142857143,1,0.0,0.0,0.0,0.0,0.0,34.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.285714285714285
